44 942 1.0
44 967 1.0
44 971 1.0
44 986 1.0
44 998 1.0
45 162 1.0
45 274 1.0
45 582 1.0
45 628 1.0
45 707 1.0
45 768 1.0
45 871 1.0
45 887 1.0
45 939 1.0
45 997 1.0
46 339 1.0
46 525 1.0
46 665 1.0
46 767 1.0
46 787 1.0
46 866 1.0
46 952 1.0
46 963 1.0
46 981 1.0
46 993 1.0
47 411 1.0
47 486 1.0
47 570 1.0
47 584 1.0
47 644 1.0
47 656 1.0
47 716 1.0
47 808 1.0
47 898 1.0
47 989 1.0
48 230 1.0
48 333 1.0
48 358 1.0
48 599 1.0
48 673 1.0
48 783 1.0
48 942 1.0
48 964 1.0
48 996 1.0
48 1000 1.0
49 289 1.0
49 542 1.0
49 649 1.0
49 657 1.0
49 753 1.0
49 787 1.0
49 868 1.0
49 904 1.0
49 929 1.0
49 970 1.0
50 57 1.0
50 170 1.0
50 550 1.0
50 807 1.0
50 884 1.0
50 895 1.0
50 912 1.0
50 919 1.0
50 945 1.0
50 952 1.0
51 115 1.0
51 178 1.0
51 241 1.0
51 328 1.0
51 463 1.0
51 547 1.0
51 560 1.0
51 865 1.0
51 955 1.0
51 964 1.0
52 144 1.0
52 663 1.0
52 736 1.0
52 766 1.0
52 821 1.0
52 890 1.0
52 908 1.0
52 952 1.0
52 981 1.0
52 993 1.0
53 56 1.0
53 86 1.0
53 401 1.0
53 466 1.0
53 606 1.0
53 775 1.0
53 850 1.0
53 909 1.0
53 918 1.0
53 938 1.0
54 449 1.0
54 493 1.0
54 509 1.0
54 676 1.0
54 734 1.0
54 789 1.0
54 869 1.0
54 898 1.0
54 953 1.0
54 955 1.0
55 24 1.0
55 98 1.0
55 662 1.0
55 848 1.0
55 875 1.0
55 897 1.0
55 911 1.0
55 979 1.0
55 990 1.0
55 995 1.0
56 53 1.0
56 414 1.0
56 568 1.0
56 609 1.0
56 740 1.0
56 790 1.0
56 793 1.0
56 834 1.0
56 848 1.0
56 970 1.0
57 50 1.0
57 315 1.0
57 405 1.0
57 702 1.0
57 710 1.0
57 928 1.0
57 940 1.0
57 943 1.0
57 972 1.0
57 996 1.0
58 59 1.0
58 111 1.0
58 583 1.0
58 594 1.0
58 663 1.0
58 700 1.0
58 761 1.0
58 834 1.0
58 975 1.0
58 981 1.0
59 58 1.0
59 154 1.0
59 174 1.0
59 250 1.0
59 292 1.0
59 352 1.0
59 563 1.0
59 781 1.0
59 822 1.0
59 928 1.0
60 474 1.0
60 515 1.0
60 696 1.0
60 770 1.0
60 871 1.0
60 873 1.0
60 879 1.0
60 887 1.0
60 968 1.0
60 992 1.0
61 70 1.0
61 119 1.0
61 404 1.0
61 619 1.0
61 686 1.0
61 777 1.0
61 781 1.0
61 912 1.0
61 913 1.0
61 978 1.0
62 11 1.0
62 118 1.0
62 246 1.0
62 503 1.0
62 526 1.0
62 707 1.0
62 831 1.0
62 883 1.0
62 917 1.0
62 932 1.0
63 393 1.0
63 747 1.0
63 748 1.0
63 772 1.0
63 847 1.0
63 891 1.0
63 905 1.0
63 979 1.0
63 982 1.0
63 999 1.0
64 301 1.0
64 490 1.0
64 587 1.0
64 624 1.0
64 763 1.0
64 861 1.0
64 866 1.0
64 954 1.0
64 975 1.0
64 990 1.0
65 117 1.0
65 303 1.0
65 331 1.0
65 429 1.0
65 497 1.0
65 627 1.0
65 728 1.0
65 762 1.0
65 834 1.0
65 956 1.0
66 203 1.0
66 300 1.0
66 533 1.0
66 676 1.0
66 763 1.0
66 768 1.0
66 805 1.0
66 823 1.0
66 847 1.0
66 979 1.0
67 166 1.0
67 302 1.0
67 626 1.0
67 744 1.0
67 806 1.0
67 874 1.0
67 891 1.0
67 936 1.0
67 961 1.0
67 978 1.0
68 80 1.0
68 178 1.0
68 437 1.0
68 473 1.0
68 826 1.0
68 881 1.0
68 911 1.0
68 942 1.0
68 946 1.0
68 954 1.0
69 280 1.0
69 476 1.0
69 527 1.0
69 667 1.0
69 680 1.0
69 785 1.0
69 884 1.0
69 924 1.0
69 955 1.0
69 975 1.0
70 41 1.0
70 61 1.0
70 192 1.0
70 217 1.0
70 367 1.0
70 576 1.0
70 678 1.0
70 734 1.0
70 827 1.0
70 921 1.0
71 15 1.0
71 250 1.0
71 430 1.0
71 458 1.0
71 598 1.0
71 754 1.0
71 789 1.0
71 882 1.0
71 948 1.0
71 960 1.0
72 325 1.0
72 671 1.0
72 737 1.0
72 766 1.0
72 831 1.0
72 853 1.0
72 869 1.0
72 920 1.0
72 929 1.0
72 962 1.0
73 136 1.0
73 310 1.0
73 361 1.0
73 574 1.0
73 811 1.0
73 940 1.0
73 945 1.0
73 971 1.0
73 982 1.0
73 997 1.0
74 253 1.0
74 338 1.0
74 438 1.0
74 451 1.0
74 680 1.0
74 754 1.0
74 776 1.0
74 794 1.0
74 946 1.0
74 963 1.0
75 277 1.0
75 509 1.0
75 539 1.0
75 721 1.0
75 855 1.0
75 891 1.0
75 965 1.0
75 974 1.0
75 987 1.0
75 994 1.0
76 29 1.0
76 215 1.0
76 779 1.0
76 807 1.0
76 823 1.0
76 831 1.0
76 839 1.0
76 918 1.0
76 941 1.0
76 951 1.0
77 510 1.0
77 544 1.0
77 582 1.0
77 633 1.0
77 657 1.0
77 663 1.0
77 733 1.0
77 876 1.0
77 916 1.0
77 953 1.0
78 42 1.0
78 247 1.0
78 307 1.0
78 543 1.0
78 632 1.0
78 853 1.0
78 943 1.0
78 947 1.0
78 964 1.0
78 987 1.0
79 273 1.0
79 474 1.0
79 601 1.0
79 648 1.0
79 662 1.0
79 747 1.0
79 776 1.0
79 812 1.0
79 850 1.0
79 931 1.0
80 3 1.0
80 26 1.0
80 68 1.0
80 417 1.0
80 690 1.0
80 724 1.0
80 777 1.0
80 838 1.0
80 869 1.0
80 962 1.0
81 164 1.0
81 353 1.0
81 499 1.0
81 582 1.0
81 742 1.0
81 754 1.0
81 814 1.0
81 837 1.0
81 962 1.0
81 988 1.0
82 406 1.0
82 700 1.0
82 752 1.0
82 768 1.0
82 795 1.0
82 801 1.0
82 870 1.0
82 923 1.0
82 947 1.0
82 972 1.0
83 167 1.0
83 305 1.0
83 452 1.0
83 460 1.0
83 665 1.0
83 772 1.0
83 802 1.0
83 974 1.0
83 979 1.0
83 992 1.0
84 391 1.0
84 428 1.0
84 683 1.0
84 720 1.0
84 784 1.0
84 811 1.0
84 829 1.0
84 860 1.0
84 862 1.0
84 954 1.0
85 36 1.0
85 321 1.0
85 360 1.0
85 514 1.0
85 667 1.0
85 748 1.0
85 823 1.0
85 875 1.0
85 887 1.0
85 925 1.0
86 53 1.0
86 327 1.0
86 698 1.0
86 700 1.0
86 769 1.0
86 785 1.0
86 916 1.0
86 926 1.0
86 947 1.0
86 981 1.0
87 359 1.0
87 502 1.0
87 615 1.0
87 652 1.0
87 698 1.0
87 736 1.0
87 771 1.0
87 881 1.0
87 965 1.0
87 978 1.0
88 411 1.0
88 541 1.0
88 578 1.0
88 659 1.0
88 744 1.0
88 810 1.0
88 812 1.0
88 835 1.0
88 922 1.0
88 942 1.0
89 108 1.0
89 418 1.0
89 535 1.0
89 620 1.0
89 631 1.0
89 684 1.0
89 880 1.0
89 934 1.0
89 988 1.0
89 997 1.0
90 587 1.0
90 876 1.0
90 899 1.0
90 924 1.0
90 942 1.0
90 962 1.0
90 970 1.0
90 974 1.0
90 977 1.0
90 995 1.0
91 92 1.0
91 262 1.0
91 486 1.0
91 776 1.0
91 794 1.0
91 812 1.0
91 914 1.0
91 926 1.0
91 969 1.0
91 988 1.0
92 91 1.0
92 733 1.0
92 753 1.0
92 799 1.0
92 818 1.0
92 830 1.0
92 891 1.0
92 982 1.0
92 985 1.0
92 988 1.0
93 97 1.0
93 338 1.0
93 467 1.0
93 589 1.0
93 642 1.0
93 667 1.0
93 748 1.0
93 781 1.0
93 958 1.0
93 991 1.0
94 138 1.0
94 293 1.0
94 401 1.0
94 522 1.0
94 717 1.0
94 729 1.0
94 774 1.0
94 847 1.0
94 893 1.0
94 975 1.0
95 403 1.0
95 511 1.0
95 573 1.0
95 583 1.0
95 610 1.0
95 675 1.0
95 755 1.0
95 922 1.0
95 932 1.0
95 975 1.0
96 422 1.0
96 434 1.0
96 572 1.0
96 661 1.0
96 759 1.0
96 785 1.0
96 831 1.0
96 855 1.0
96 880 1.0
96 903 1.0
97 93 1.0
97 419 1.0
97 682 1.0
97 767 1.0
97 806 1.0
97 817 1.0
97 818 1.0
97 966 1.0
97 970 1.0
97 982 1.0
98 55 1.0
98 182 1.0
98 235 1.0
98 348 1.0
98 532 1.0
98 746 1.0
98 799 1.0
98 913 1.0
98 993 1.0
98 999 1.0
99 152 1.0
99 270 1.0
99 431 1.0
99 455 1.0
99 500 1.0
99 561 1.0
99 765 1.0
99 896 1.0
99 983 1.0
99 990 1.0
100 268 1.0
100 284 1.0
100 331 1.0
100 526 1.0
100 818 1.0
100 864 1.0
100 869 1.0
100 896 1.0
100 951 1.0
100 990 1.0
101 121 1.0
101 315 1.0
101 400 1.0
101 629 1.0
101 746 1.0
101 759 1.0
101 810 1.0
101 969 1.0
101 993 1.0
101 997 1.0
102 41 1.0
102 346 1.0
102 410 1.0
102 601 1.0
102 684 1.0
102 690 1.0
102 694 1.0
102 832 1.0
102 880 1.0
102 912 1.0
102 989 1.0
103 26 1.0
103 404 1.0
103 642 1.0
103 667 1.0
103 703 1.0
103 723 1.0
103 743 1.0
103 748 1.0
103 859 1.0
103 909 1.0
103 992 1.0
104 126 1.0
104 656 1.0
104 680 1.0
104 688 1.0
104 719 1.0
104 728 1.0
104 799 1.0
104 860 1.0
104 866 1.0
104 917 1.0
104 924 1.0
105 113 1.0
105 382 1.0
105 435 1.0
105 455 1.0
105 617 1.0
105 647 1.0
105 694 1.0
105 792 1.0
105 875 1.0
105 886 1.0
105 971 1.0
106 207 1.0
106 238 1.0
106 316 1.0
106 357 1.0
106 424 1.0
106 427 1.0
106 673 1.0
106 714 1.0
106 903 1.0
106 973 1.0
106 988 1.0
107 25 1.0
107 109 1.0
107 543 1.0
107 589 1.0
107 762 1.0
107 785 1.0
107 808 1.0
107 935 1.0
107 941 1.0
107 989 1.0
107 995 1.0
108 25 1.0
108 89 1.0
108 273 1.0
108 396 1.0
108 412 1.0
108 593 1.0
108 668 1.0
108 857 1.0
108 909 1.0
108 921 1.0
108 960 1.0
109 107 1.0
109 213 1.0
109 562 1.0
109 824 1.0
109 831 1.0
109 870 1.0
109 903 1.0
109 918 1.0
109 929 1.0
109 939 1.0
109 973 1.0
110 342 1.0
110 350 1.0
110 487 1.0
110 660 1.0
110 713 1.0
110 796 1.0
110 844 1.0
110 889 1.0
110 936 1.0
110 941 1.0
110 952 1.0
111 58 1.0
111 295 1.0
111 303 1.0
111 535 1.0
111 578 1.0
111 659 1.0
111 676 1.0
111 802 1.0
111 821 1.0
111 922 1.0
111 956 1.0
112 221 1.0
112 336 1.0
112 391 1.0
112 425 1.0
112 651 1.0
112 664 1.0
112 755 1.0
112 812 1.0
112 816 1.0
112 842 1.0
112 894 1.0
113 105 1.0
113 583 1.0
113 616 1.0
113 773 1.0
113 787 1.0
113 835 1.0
113 849 1.0
113 856 1.0
113 887 1.0
113 913 1.0
113 950 1.0
114 204 1.0
114 276 1.0
114 297 1.0
114 585 1.0
114 827 1.0
114 895 1.0
114 898 1.0
114 946 1.0
114 954 1.0
114 976 1.0
114 989 1.0
115 51 1.0
115 192 1.0
115 200 1.0
115 439 1.0
115 516 1.0
115 562 1.0
115 820 1.0
115 827 1.0
115 855 1.0
115 905 1.0
115 988 1.0
116 33 1.0
116 155 1.0
116 336 1.0
116 385 1.0
116 567 1.0
116 641 1.0
116 762 1.0
116 796 1.0
116 844 1.0
116 907 1.0
116 924 1.0
117 65 1.0
117 159 1.0
117 590 1.0
117 610 1.0
117 866 1.0
117 900 1.0
117 925 1.0
117 933 1.0
117 955 1.0
117 966 1.0
117 986 1.0
118 29 1.0
118 62 1.0
118 199 1.0
118 502 1.0
118 679 1.0
118 807 1.0
118 835 1.0
118 873 1.0
118 903 1.0
118 945 1.0
118 968 1.0
119 61 1.0
119 292 1.0
119 338 1.0
119 380 1.0
119 622 1.0
119 670 1.0
119 685 1.0
119 756 1.0
119 898 1.0
119 906 1.0
119 977 1.0
120 3 1.0
120 29 1.0
120 225 1.0
120 579 1.0
120 725 1.0
120 845 1.0
120 899 1.0
120 969 1.0
120 983 1.0
120 991 1.0
120 993 1.0
121 101 1.0
121 371 1.0
121 443 1.0
121 562 1.0
121 697 1.0
121 839 1.0
121 871 1.0
121 968 1.0
121 970 1.0
121 972 1.0
121 981 1.0
122 143 1.0
122 147 1.0
122 597 1.0
122 749 1.0
122 766 1.0
122 791 1.0
122 908 1.0
122 940 1.0
122 962 1.0
122 973 1.0
122 978 1.0
123 365 1.0
123 394 1.0
123 420 1.0
123 749 1.0
123 762 1.0
123 785 1.0
123 799 1.0
123 876 1.0
123 916 1.0
123 927 1.0
123 1000 1.0
124 18 1.0
124 543 1.0
124 568 1.0
124 725 1.0
124 877 1.0
124 900 1.0
124 918 1.0
124 949 1.0
124 976 1.0
124 980 1.0
124 983 1.0
125 39 1.0
125 495 1.0
125 602 1.0
125 713 1.0
125 768 1.0
125 769 1.0
125 896 1.0
125 905 1.0
125 907 1.0
125 910 1.0
125 999 1.0
126 104 1.0
126 187 1.0
126 201 1.0
126 361 1.0
126 670 1.0
126 855 1.0
126 877 1.0
126 930 1.0
126 953 1.0
126 979 1.0
126 985 1.0
127 247 1.0
127 391 1.0
127 496 1.0
127 617 1.0
127 625 1.0
127 766 1.0
127 885 1.0
127 887 1.0
127 898 1.0
127 921 1.0
127 952 1.0
128 199 1.0
128 404 1.0
128 564 1.0
128 661 1.0
128 723 1.0
128 798 1.0
128 833 1.0
128 859 1.0
128 890 1.0
128 903 1.0
128 925 1.0
129 24 1.0
129 421 1.0
129 635 1.0
129 690 1.0
129 711 1.0
129 731 1.0
129 776 1.0
129 814 1.0
129 890 1.0
129 903 1.0
129 944 1.0
130 267 1.0
130 557 1.0
130 652 1.0
130 672 1.0
130 692 1.0
130 824 1.0
130 888 1.0
130 898 1.0
130 924 1.0
130 959 1.0
130 963 1.0
131 265 1.0
131 352 1.0
131 671 1.0
131 754 1.0
131 791 1.0
131 837 1.0
131 882 1.0
131 891 1.0
131 893 1.0
131 914 1.0
131 991 1.0
132 139 1.0
132 537 1.0
132 609 1.0
132 634 1.0
132 756 1.0
132 775 1.0
132 802 1.0
132 822 1.0
132 896 1.0
132 952 1.0
132 1000 1.0
133 167 1.0
133 314 1.0
133 321 1.0
133 575 1.0
133 581 1.0
133 646 1.0
133 758 1.0
133 846 1.0
133 869 1.0
133 899 1.0
133 957 1.0
134 170 1.0
134 526 1.0
134 533 1.0
134 547 1.0
134 788 1.0
134 858 1.0
134 931 1.0
134 942 1.0
134 967 1.0
134 981 1.0
134 993 1.0
135 24 1.0
135 272 1.0
135 337 1.0
135 508 1.0
135 548 1.0
135 632 1.0
135 724 1.0
135 737 1.0
135 758 1.0
135 828 1.0
135 997 1.0
136 73 1.0
136 580 1.0
136 591 1.0
136 705 1.0
136 706 1.0
136 722 1.0
136 732 1.0
136 778 1.0
136 901 1.0
136 925 1.0
136 927 1.0
137 247 1.0
137 256 1.0
137 276 1.0
137 621 1.0
137 735 1.0
137 830 1.0
137 882 1.0
137 937 1.0
137 961 1.0
137 964 1.0
137 965 1.0
138 94 1.0
138 339 1.0
138 406 1.0
138 463 1.0
138 517 1.0
138 657 1.0
138 788 1.0
138 924 1.0
138 931 1.0
138 937 1.0
138 947 1.0
139 132 1.0
139 236 1.0
139 273 1.0
139 333 1.0
139 398 1.0
139 450 1.0
139 529 1.0
139 605 1.0
139 766 1.0
139 772 1.0
139 851 1.0
140 15 1.0
140 346 1.0
140 601 1.0
140 674 1.0
140 798 1.0
140 814 1.0
140 842 1.0
140 880 1.0
140 949 1.0
140 952 1.0
140 975 1.0
141 406 1.0
141 601 1.0
141 617 1.0
141 627 1.0
141 643 1.0
141 675 1.0
141 821 1.0
141 923 1.0
141 974 1.0
141 977 1.0
141 994 1.0
142 198 1.0
142 591 1.0
142 621 1.0
142 733 1.0
142 761 1.0
142 928 1.0
142 963 1.0
142 964 1.0
142 971 1.0
142 997 1.0
142 1000 1.0
143 122 1.0
143 154 1.0
143 222 1.0
143 274 1.0
143 494 1.0
143 563 1.0
143 846 1.0
143 925 1.0
143 940 1.0
143 952 1.0
143 955 1.0
144 52 1.0
144 403 1.0
144 434 1.0
144 458 1.0
144 528 1.0
144 731 1.0
144 755 1.0
144 776 1.0
144 803 1.0
144 923 1.0
144 959 1.0
145 267 1.0
145 456 1.0
145 517 1.0
145 808 1.0
145 906 1.0
145 909 1.0
145 915 1.0
145 948 1.0
145 958 1.0
145 977 1.0
145 988 1.0
146 271 1.0
146 529 1.0
146 699 1.0
146 751 1.0
146 759 1.0
146 813 1.0
146 827 1.0
146 833 1.0
146 978 1.0
146 981 1.0
146 997 1.0
147 122 1.0
147 153 1.0
147 224 1.0
147 469 1.0
147 518 1.0
147 577 1.0
147 690 1.0
147 941 1.0
147 946 1.0
147 974 1.0
147 977 1.0
148 216 1.0
148 399 1.0
148 460 1.0
148 774 1.0
148 862 1.0
148 871 1.0
148 876 1.0
148 925 1.0
148 954 1.0
148 962 1.0
148 975 1.0
149 155 1.0
149 519 1.0
149 607 1.0
149 611 1.0
149 707 1.0
149 803 1.0
149 829 1.0
149 847 1.0
149 935 1.0
149 943 1.0
149 972 1.0
150 518 1.0
150 536 1.0
150 620 1.0
150 700 1.0
150 731 1.0
150 811 1.0
150 834 1.0
150 848 1.0
150 849 1.0
150 871 1.0
150 882 1.0
151 295 1.0
151 347 1.0
151 377 1.0
151 620 1.0
151 715 1.0
151 807 1.0
151 822 1.0
151 862 1.0
151 882 1.0
151 884 1.0
151 926 1.0
152 99 1.0
152 240 1.0
152 363 1.0
152 420 1.0
152 439 1.0
152 630 1.0
152 640 1.0
152 648 1.0
152 945 1.0
152 988 1.0
152 990 1.0
153 147 1.0
153 227 1.0
153 439 1.0
153 525 1.0
153 728 1.0
153 801 1.0
153 836 1.0
153 840 1.0
153 921 1.0
153 956 1.0
153 998 1.0
154 59 1.0
154 143 1.0
154 163 1.0
154 464 1.0
154 618 1.0
154 673 1.0
154 781 1.0
154 810 1.0
154 897 1.0
154 911 1.0
154 943 1.0
155 116 1.0
155 149 1.0
155 171 1.0
155 241 1.0
155 407 1.0
155 487 1.0
155 656 1.0
155 841 1.0
155 856 1.0
155 950 1.0
155 951 1.0
156 258 1.0
156 327 1.0
156 417 1.0
156 435 1.0
156 613 1.0
156 725 1.0
156 732 1.0
156 829 1.0
156 884 1.0
156 898 1.0
156 980 1.0
157 24 1.0
157 178 1.0
157 679 1.0
157 687 1.0
157 716 1.0
157 726 1.0
157 845 1.0
157 847 1.0
157 863 1.0
157 911 1.0
157 989 1.0
158 12 1.0
158 177 1.0
158 243 1.0
158 711 1.0
158 775 1.0
158 857 1.0
158 881 1.0
158 925 1.0
158 930 1.0
158 964 1.0
158 978 1.0
159 22 1.0
159 117 1.0
159 220 1.0
159 277 1.0
159 654 1.0
159 685 1.0
159 727 1.0
159 868 1.0
159 918 1.0
159 937 1.0
159 980 1.0
160 402 1.0
160 440 1.0
160 503 1.0
160 530 1.0
160 694 1.0
160 721 1.0
160 796 1.0
160 936 1.0
160 939 1.0
160 962 1.0
160 993 1.0
161 169 1.0
161 297 1.0
161 491 1.0
161 575 1.0
161 624 1.0
161 657 1.0
161 931 1.0
161 932 1.0
161 955 1.0
161 977 1.0
161 979 1.0
162 22 1.0
162 45 1.0
162 267 1.0
162 424 1.0
162 428 1.0
162 542 1.0
162 613 1.0
162 727 1.0
162 747 1.0
162 777 1.0
162 868 1.0
163 154 1.0
163 462 1.0
163 683 1.0
163 724 1.0
163 735 1.0
163 811 1.0
163 820 1.0
163 881 1.0
163 890 1.0
163 903 1.0
163 908 1.0
164 81 1.0
164 169 1.0
164 412 1.0
164 425 1.0
164 503 1.0
164 593 1.0
164 642 1.0
164 715 1.0
164 772 1.0
164 927 1.0
164 986 1.0
165 10 1.0
165 19 1.0
165 266 1.0
165 451 1.0
165 465 1.0
165 537 1.0
165 608 1.0
165 718 1.0
165 843 1.0
165 913 1.0
165 931 1.0
166 67 1.0
166 393 1.0
166 421 1.0
166 436 1.0
166 475 1.0
166 591 1.0
166 775 1.0
166 874 1.0
166 890 1.0
166 927 1.0
166 970 1.0
167 83 1.0
167 133 1.0
167 168 1.0
167 580 1.0
167 655 1.0
167 717 1.0
167 821 1.0
167 838 1.0
167 907 1.0
167 944 1.0
167 984 1.0
168 167 1.0
168 382 1.0
168 668 1.0
168 726 1.0
168 781 1.0
168 926 1.0
168 945 1.0
168 949 1.0
168 976 1.0
168 983 1.0
168 992 1.0
169 161 1.0
169 164 1.0
